x_m,y_m,vx_mps
2.190000000000007052e+00,2.030000000000006022e+00,2.614340930345014691e+00
2.090000000000006963e+00,2.030000000000006022e+00,2.799067433999623766e+00
1.990000000000006430e+00,2.030000000000006022e+00,2.972335529525097719e+00
1.890000000000006342e+00,2.030000000000006022e+00,3.136045041142943468e+00
1.790000000000006031e+00,2.030000000000006022e+00,3.291622472288893597e+00
1.690000000000005498e+00,2.030000000000006022e+00,3.440171289351339201e+00
1.590000000000005409e+00,2.030000000000006022e+00,3.582565910081384253e+00
1.490000000000004876e+00,2.030000000000006022e+00,3.719513207407289634e+00
1.340000000000004743e+00,2.030000000000006022e+00,3.915964568286754321e+00
1.240000000000004210e+00,2.030000000000006022e+00,4.041630673388808326e+00
1.090000000000003855e+00,2.030000000000006022e+00,4.223124258185789515e+00
9.900000000000035438e-01,2.030000000000006022e+00,4.339905356119794000e+00
8.400000000000031886e-01,2.030000000000006022e+00,4.293635570355347930e+00
7.400000000000029887e-01,2.030000000000006022e+00,4.103084987057993516e+00
6.400000000000025668e-01,2.030000000000006022e+00,3.903243063277086033e+00
5.400000000000021450e-01,2.030000000000006022e+00,3.692601577617152575e+00
4.400000000000017231e-01,2.030000000000006022e+00,3.469193913724148981e+00
3.400000000000013012e-01,2.030000000000006022e+00,3.230372487968016237e+00
1.900000000000010292e-01,2.030000000000006022e+00,2.834661604322580519e+00
9.000000000000063505e-02,2.030000000000006022e+00,2.536790572952497325e+00
-9.999999999999367034e-03,2.025804195804201679e+00,2.198612891917021805e+00
-1.099999999999997785e-01,2.031981351981357875e+00,2.096980483667960193e+00
-2.100000000000000755e-01,2.049813519813525886e+00,2.326607409047537267e+00
-3.100000000000004419e-01,2.069976689976696260e+00,2.170247561627519861e+00
-4.100000000000006972e-01,2.083146853146859101e+00,1.759590258747084857e+00
-5.100000000000007860e-01,2.080000000000006288e+00,2.024018994573846708e+00
-6.100000000000012079e-01,2.080000000000006288e+00,2.257576773975965789e+00
-7.100000000000015188e-01,2.080000000000006288e+00,2.469140111535943927e+00
-8.100000000000018296e-01,2.080000000000006288e+00,2.663954370929753068e+00
-9.100000000000021405e-01,2.080000000000006288e+00,2.845461806174129471e+00
-1.010000000000002451e+00,2.080000000000006288e+00,3.016065796761692397e+00
-1.110000000000002540e+00,2.080000000000006288e+00,3.177523074722785168e+00
-1.210000000000002851e+00,2.080000000000006288e+00,3.257384762037127235e+00
-1.310000000000003162e+00,2.080000000000006288e+00,3.001758732468628565e+00
-1.410000000000003251e+00,2.080000000000006288e+00,2.722233547650102725e+00
-1.510000000000003784e+00,2.080000000000006288e+00,2.410509383502096092e+00
-1.610000000000004095e+00,2.080000000000006288e+00,2.051963812534629117e+00
-1.710000000000004405e+00,2.076853146853153032e+00,1.615476236037750146e+00
-1.810000000000004716e+00,2.093170163170169129e+00,1.903414897641919845e+00
-1.910000000000004583e+00,2.104358974358980561e+00,1.802949695320351209e+00
-2.010000000000005560e+00,2.100046620046625900e+00,1.481586071196333787e+00
-2.110000000000006093e+00,2.071724941724947477e+00,1.439380218096452335e+00
-2.210000000000005738e+00,2.011351981351987117e+00,1.799980287244534960e+00
-2.310000000000005826e+00,1.932214452214457756e+00,2.124896198134889058e+00
-2.410000000000005471e+00,1.834195804195809520e+00,2.432171299857317948e+00
-2.510000000000006448e+00,1.730000000000004867e+00,2.513947723331551920e+00
-2.618391608391615222e+00,1.626853146853151300e+00,1.981391730073639001e+00
-2.713379953379960519e+00,1.540023310023314496e+00,1.366310879783985577e+00
-2.775151515151522030e+00,1.419976689976693907e+00,1.090620915526581358e+00
-2.761048951048957534e+00,1.284195804195807700e+00,1.598301236720074847e+00
-2.755804195804202550e+00,1.180000000000003268e+00,1.699346420160096294e+00
-2.769324009324016345e+00,1.076853146853149923e+00,1.778116658123073179e+00
-2.765710955710962260e+00,9.498135198135225776e-01,1.062187803949276033e+00
-2.670489510489516771e+00,8.280186480186503273e-01,1.635310813549490705e+00
-2.560000000000005826e+00,7.341958041958061010e-01,2.030701065922268622e+00
-2.460000000000006182e+00,6.300000000000016698e-01,2.359647003672259657e+00
-2.360000000000005649e+00,5.300000000000011369e-01,2.642375360222800396e+00
-2.260000000000005560e+00,4.268531468531477358e-01,2.474019391104126608e+00
-2.160000000000005027e+00,3.326806526806534436e-01,1.980649342104312760e+00
-2.060000000000004494e+00,2.648484848484856657e-01,1.410533521022793835e+00
-1.960000000000004405e+00,2.326806526806536601e-01,1.425879489467057004e+00
-1.860000000000003650e+00,2.268531468531478912e-01,1.742076023182361100e+00
-1.760000000000003562e+00,2.300000000000010925e-01,2.008811559670284907e+00
-1.660000000000003473e+00,2.300000000000010925e-01,2.167244770999904979e+00
-1.560000000000003162e+00,2.331468531468542382e-01,1.759590258747040670e+00
-1.460000000000002629e+00,2.199766899766908146e-01,2.026028937039852096e+00
-1.360000000000002540e+00,1.998135198135203294e-01,2.263828265180804600e+00
-1.260000000000002229e+00,1.861771561771563832e-01,2.476726288913252638e+00
-1.160000000000001696e+00,1.738228438228438810e-01,2.672410085013297021e+00
-1.060000000000001830e+00,1.601864801864803789e-01,2.518367474290439390e+00
-9.600000000000015188e-01,1.400233100233102268e-01,2.170247561627494548e+00
-8.600000000000010969e-01,1.268531468531470807e-01,1.759590258747052660e+00
-7.600000000000007860e-01,1.300000000000002542e-01,2.024018994573819619e+00
-6.600000000000006972e-01,1.300000000000002542e-01,2.257576773975940920e+00
-5.600000000000002753e-01,1.300000000000002542e-01,2.469140111535921278e+00
-4.599999999999999645e-01,1.300000000000002542e-01,2.663954370929732196e+00
-3.599999999999996536e-01,1.300000000000002542e-01,2.845461806174109931e+00
-2.599999999999992872e-01,1.300000000000002542e-01,3.016065796761674189e+00
-1.599999999999992817e-01,1.300000000000002542e-01,3.177523074722767848e+00
-5.999999999999885980e-02,1.300000000000002542e-01,3.331163894256125690e+00
4.000000000000143024e-02,1.300000000000002542e-01,3.478024279730611568e+00
1.400000000000017619e-01,1.300000000000002542e-01,3.618929799042203133e+00
2.400000000000021283e-01,1.300000000000002542e-01,3.754550957224531249e+00
3.400000000000021894e-01,1.300000000000002542e-01,3.885441144888909903e+00
4.400000000000025557e-01,1.300000000000002542e-01,3.987097929249606931e+00
5.400000000000028111e-01,1.300000000000002542e-01,3.781130769680744130e+00
6.400000000000034550e-01,1.300000000000002542e-01,3.563277970833385044e+00
7.400000000000038769e-01,1.300000000000002542e-01,3.331208474026577271e+00
8.400000000000039657e-01,1.300000000000002542e-01,3.081712169789137867e+00
9.400000000000043876e-01,1.300000000000002542e-01,2.810151223230961559e+00
1.040000000000004698e+00,1.300000000000002542e-01,2.509372411067449349e+00
1.140000000000005231e+00,1.300000000000002542e-01,2.167244770999910752e+00
1.240000000000004876e+00,1.331468531468533723e-01,1.759590258747050884e+00
1.340000000000005409e+00,1.199766899766901984e-01,2.026028937039860978e+00
1.440000000000005498e+00,9.981351981352006020e-02,2.263828265180812593e+00
1.540000000000006253e+00,8.198135198135222956e-02,2.096980483667981954e+00
1.640000000000006786e+00,7.580419580419607561e-02,2.198612891917037349e+00
1.740000000000006430e+00,8.000000000000029310e-02,2.415528617109901965e+00
1.840000000000006741e+00,8.000000000000029310e-02,2.614340930344945857e+00
1.940000000000007274e+00,8.000000000000029310e-02,2.799067433999560262e+00
2.090000000000007407e+00,8.000000000000029310e-02,3.055286975077281308e+00
2.190000000000007940e+00,8.000000000000029310e-02,2.810151223230964224e+00
2.290000000000008029e+00,8.000000000000029310e-02,2.509372411067453346e+00
2.390000000000008562e+00,8.000000000000029310e-02,2.167244770999915193e+00
2.490000000000008651e+00,7.685314685314718897e-02,1.759590258747054436e+00
2.590000000000009184e+00,9.002331002331036280e-02,2.026028937039864086e+00
2.690000000000009273e+00,1.101864801864805149e-01,2.263828265180815258e+00
2.790000000000009805e+00,1.280186480186483178e-01,2.096980483667980621e+00
2.890000000000010338e+00,1.341958041958044856e-01,2.198612891917034240e+00
2.990000000000009983e+00,1.300000000000002542e-01,2.415528617109899301e+00
3.090000000000010516e+00,1.341958041958044301e-01,2.198612891917043566e+00
3.190000000000010605e+00,1.280186480186482623e-01,2.096980483667966855e+00
3.290000000000010694e+00,1.101864801864804039e-01,2.326607409047542596e+00
3.390000000000011227e+00,9.002331002331025178e-02,2.170247561627491883e+00
3.490000000000011759e+00,7.685314685314710570e-02,1.759590258747048885e+00
3.590000000000011404e+00,8.000000000000029310e-02,2.024018994573814734e+00
3.690000000000012381e+00,8.000000000000029310e-02,2.257576773975938700e+00
3.790000000000012914e+00,8.000000000000029310e-02,2.469140111535919502e+00
3.940000000000013269e+00,8.000000000000029310e-02,2.756202621433267552e+00
