x_m,y_m,vx_mps
6.686570329125778755e+00,5.905547152221377605e-01,2.170247561627507871e+00
6.823732537637531514e+00,6.077394742402564276e-01,1.759590258747065095e+00
6.944090585041574393e+00,6.049742560788753387e-01,2.024018994573830721e+00
7.094545010045716360e+00,6.049682182670872432e-01,2.365724601553543582e+00
7.237424323314813002e+00,6.007939893202598469e-01,2.642065175858808512e+00
7.307959873547775764e+00,6.053981578169866928e-01,2.409098146396428497e+00
7.376297971903169604e+00,6.143135763005121985e-01,2.046691565778967714e+00
7.450427125650420201e+00,6.343707500554414125e-01,2.155616464910060426e+00
7.570438170853852178e+00,6.704287208721602109e-01,1.723819766608455373e+00
7.688390558838467115e+00,6.866569764810070975e-01,1.994928412216816049e+00
7.785480654752871210e+00,7.055227134984678461e-01,2.235684094014336321e+00
7.889120058451137396e+00,7.208060922322324648e-01,2.451327961418044321e+00
7.971144803636029508e+00,7.344521942508414059e-01,2.399120676336128799e+00
8.075940921874151357e+00,7.617944474136340016e-01,2.066288011004348224e+00
8.175227546426247827e+00,7.755196566459335861e-01,2.030349760190086172e+00
8.247578563413815900e+00,7.954280500778547758e-01,2.271040813761381560e+00
8.345415737092908515e+00,8.272958109778414393e-01,2.491820111721902098e+00
8.441458811385018635e+00,8.543861931896268302e-01,2.692303813690805292e+00
8.536096106473706868e+00,8.879431455805962825e-01,2.748585772327892585e+00
8.626273840204019550e+00,9.166203909977009845e-01,2.423629422047591575e+00
8.700710132766571903e+00,9.483467232007778414e-01,2.633081091241544769e+00
8.783834852146661376e+00,9.920614623363952500e-01,2.454481075094025133e+00
8.862495235478579758e+00,1.036180588379689071e+00,2.030620819369744812e+00
8.909303251120949341e+00,1.071522623538973873e+00,1.698985823829068709e+00
8.944811684422564468e+00,1.113346977717408537e+00,1.763944950160794889e+00
8.977900590836622285e+00,1.173534878406314652e+00,2.073006266040651191e+00
9.007879046255165889e+00,1.247283440102948004e+00,2.319486389390737369e+00
