x_m,y_m
1.850000000000006528e+00,-3.468531468531457218e-01
1.950000000000006839e+00,-3.600233100233091177e-01
2.050000000000007372e+00,-3.801864801864796584e-01
2.150000000000007905e+00,-3.948717948717945792e-01
2.250000000000007550e+00,-4.142191142191142816e-01
2.350000000000008082e+00,-4.259906759906763596e-01
2.450000000000008615e+00,-4.500000000000006217e-01
2.550000000000008704e+00,-4.740093240093243843e-01
2.650000000000009237e+00,-4.899766899766898609e-01
2.750000000000008882e+00,-4.989510489510485813e-01
2.850000000000009415e+00,-5.019813519813517422e-01
2.950000000000009948e+00,-5.198135198135198642e-01
3.050000000000010481e+00,-5.357808857808862291e-01
3.150000000000011013e+00,-5.551282051282058205e-01
3.250000000000010658e+00,-5.698135198135199087e-01
3.350000000000010747e+00,-5.899766899766898387e-01
3.450000000000011280e+00,-5.999999999999994227e-01
3.550000000000011813e+00,-6.100233100233096728e-01
3.650000000000012346e+00,-6.301864801864802690e-01
3.750000000000011990e+00,-6.480186480186483911e-01
3.850000000000012967e+00,-6.510489510489515519e-01
3.950000000000012612e+00,-6.600233100233106054e-01
4.050000000000013145e+00,-6.801864801864810905e-01
4.150000000000013678e+00,-6.938228438228452033e-01
4.250000000000013323e+00,-7.061771561771575945e-01
4.350000000000014744e+00,-7.198135198135208190e-01
4.450000000000013500e+00,-7.399766899766905270e-01
4.550000000000014033e+00,-7.500000000000003331e-01
4.650000000000014566e+00,-7.600233100233105832e-01
4.750000000000014211e+00,-7.801864801864809573e-01
4.850000000000015632e+00,-7.980186480186491904e-01
4.950000000000015277e+00,-8.010489510489523513e-01
5.050000000000015810e+00,-8.100233100233111827e-01
5.150000000000016342e+00,-8.301864801864810017e-01
5.250000000000015099e+00,-8.480186480186484577e-01
5.350000000000017408e+00,-8.541958041958044312e-01
5.450000000000017053e+00,-8.458041958041960795e-01
5.550000000000016698e+00,-8.519813519813523861e-01
5.650000000000018119e+00,-8.666666666666673624e-01
5.750000000000016875e+00,-8.958041958041971231e-01
5.854195804195821751e+00,-9.279720279720299336e-01
5.948018648018665644e+00,-9.724941724941744692e-01
6.033333333333351867e+00,-1.048834498834500861e+00
6.103146853146871997e+00,-1.145804195804197789e+00
6.159790209790229731e+00,-1.250000000000002442e+00
6.219114219114239006e+00,-1.350000000000002753e+00
6.259790209790230264e+00,-1.450000000000003064e+00
6.298951048951068721e+00,-1.550000000000003597e+00
6.335314685314703986e+00,-1.650000000000003908e+00
6.367832167832186308e+00,-1.750000000000004219e+00
6.394172494172512877e+00,-1.850000000000004530e+00
6.403146853146870932e+00,-1.950000000000004396e+00
6.396853146853166194e+00,-2.050000000000005151e+00
6.410023310023329479e+00,-2.150000000000005240e+00
6.430186480186500297e+00,-2.250000000000005329e+00
6.448018648018668308e+00,-2.350000000000006306e+00
6.454195804195824060e+00,-2.450000000000005951e+00
6.450000000000019718e+00,-2.550000000000006484e+00
6.450000000000019718e+00,-2.650000000000006573e+00
6.450000000000019718e+00,-2.750000000000006661e+00
6.457342657342676873e+00,-2.854195804195811537e+00
6.425524475524494683e+00,-2.992191142191149567e+00
6.307342657342675629e+00,-3.075174825174832538e+00
6.200000000000017941e+00,-3.094172494172501064e+00
6.100000000000017408e+00,-3.103146853146859563e+00
6.000000000000017764e+00,-3.100000000000006750e+00
5.850000000000017408e+00,-3.100000000000006750e+00
5.750000000000016875e+00,-3.103146853146859563e+00
5.650000000000017231e+00,-3.089976689976696278e+00
5.550000000000016698e+00,-3.069813519813526792e+00
5.450000000000016165e+00,-3.051981351981359225e+00
5.350000000000016520e+00,-3.045804195804203029e+00
5.250000000000014211e+00,-3.050000000000007372e+00
5.100000000000015632e+00,-3.050000000000007372e+00
5.000000000000014211e+00,-3.050000000000007372e+00
4.900000000000013678e+00,-3.050000000000007372e+00
4.750000000000014211e+00,-3.050000000000007372e+00
4.600000000000014744e+00,-3.050000000000007372e+00
4.500000000000013323e+00,-3.050000000000007372e+00
4.400000000000013678e+00,-3.053146853146860629e+00
4.300000000000012257e+00,-3.039976689976697344e+00
4.200000000000011724e+00,-3.019813519813526526e+00
4.100000000000012967e+00,-3.001981351981358515e+00
4.000000000000011546e+00,-2.995804195804201875e+00
3.900000000000011902e+00,-3.000000000000006217e+00
3.800000000000010925e+00,-3.004195804195810560e+00
3.700000000000011280e+00,-2.998018648018654364e+00
3.600000000000010747e+00,-2.983333333333340054e+00
3.500000000000010658e+00,-2.950000000000006839e+00
3.400000000000010569e+00,-2.920862470862477966e+00
3.300000000000010036e+00,-2.900000000000006128e+00
3.200000000000009504e+00,-2.875990675990681922e+00
3.100000000000009415e+00,-2.863170163170169147e+00
3.000000000000009326e+00,-2.836829836829843465e+00
2.900000000000009237e+00,-2.822960372960380049e+00
2.800000000000008704e+00,-2.796153846153852651e+00
2.700000000000008171e+00,-2.763636363636370774e+00
2.600000000000007638e+00,-2.736363636363642549e+00
2.500000000000007550e+00,-2.703846153846160227e+00
2.400000000000007461e+00,-2.677039627039633718e+00
2.300000000000007372e+00,-2.664219114219120499e+00
2.200000000000006839e+00,-2.644871794871801018e+00
2.100000000000006306e+00,-2.630186480186485820e+00
2.000000000000005773e+00,-2.614219114219119344e+00
1.900000000000006128e+00,-2.594871794871799864e+00
1.800000000000005818e+00,-2.584382284382289896e+00
1.700000000000005729e+00,-2.558041958041964214e+00
1.600000000000005418e+00,-2.527039627039632919e+00
1.500000000000004663e+00,-2.513170163170168614e+00
1.400000000000005018e+00,-2.486829836829842488e+00
1.300000000000004263e+00,-2.469813519813525815e+00
1.200000000000003952e+00,-2.451981351981358248e+00
1.100000000000003642e+00,-2.448951048951055309e+00
1.000000000000003109e+00,-2.439976689976695923e+00
9.000000000000034639e-01,-2.419813519813525993e+00
