x_m,y_m,vx_mps
8.014828906261314501e+00,-5.729422148983698726e+00,3.500000000000000000e+00
8.048200431956978207e+00,-5.731712701624927853e+00,3.500000000000000000e+00
8.081848011223945250e+00,-5.733842158641500930e+00,3.500000000000000000e+00
8.113352127548896675e+00,-5.735803350480880525e+00,3.500000000000000000e+00
8.146310028270981718e+00,-5.737866279004893322e+00,3.500000000000000000e+00
8.179455836185642426e+00,-5.739815062177832772e+00,3.500000000000000000e+00
8.211745259024651133e+00,-5.741671149927860540e+00,3.500000000000000000e+00
8.245134258447606612e+00,-5.743518124976328743e+00,3.486310422862315406e+00
8.277885536134000688e+00,-5.745217845550364189e+00,3.410225022121127214e+00
8.310439799316794662e+00,-5.746875881523768825e+00,3.332880339683438997e+00
8.343875986241227949e+00,-5.748478337583143194e+00,3.251537840518012867e+00
8.376389170455157185e+00,-5.749947147016412075e+00,3.170450569590169021e+00
8.409330493746550061e+00,-5.751393361463031262e+00,3.086128309683051185e+00
8.442672555857138050e+00,-5.752739218879787231e+00,2.998379649248429590e+00
8.475265475977638019e+00,-5.753976067036442821e+00,2.910054714816359578e+00
8.507785384993951538e+00,-5.755173508535248672e+00,2.819174929453860834e+00
8.540766760981018280e+00,-5.756332306204335225e+00,2.723916234672833614e+00
8.574193138683948945e+00,-5.757394463813712449e+00,2.623857402597812527e+00
8.607560799854185873e+00,-5.758324932257752771e+00,2.520027293379491162e+00
8.640357270759851716e+00,-5.758384804940823720e+00,2.584279941288590177e+00
8.672943033729305640e+00,-5.758551798830660928e+00,2.646576037755710598e+00
8.705818686378876237e+00,-5.758827350962414826e+00,2.707975774969153981e+00
8.739267947478285947e+00,-5.759155880333295841e+00,2.769050657183234954e+00
8.772736319953235551e+00,-5.759488441139631654e+00,2.828841068168423512e+00
8.805694386831774523e+00,-5.759836177239793464e+00,2.780737600125676057e+00
8.838319645375316114e+00,-5.759488545130071024e+00,2.838797757201946936e+00
8.871113456630919103e+00,-5.759371463337219943e+00,2.895982201066671369e+00
8.904523899478386184e+00,-5.759428396379325577e+00,2.953103083614393221e+00
8.938126499093121069e+00,-5.759597006727634749e+00,3.009459760292388264e+00
8.971097677394299197e+00,-5.759881946777906769e+00,3.063751318889267772e+00
9.003891683882221386e+00,-5.760340858671365361e+00,3.116816375221392210e+00
9.037544674423521940e+00,-5.760888494839231377e+00,3.170349945639151734e+00
9.070219696833504486e+00,-5.761542160411440960e+00,3.221480153353034392e+00
9.103442090552807286e+00,-5.762315175658619282e+00,3.272651560381696800e+00
9.137163542586444365e+00,-5.763115462373046505e+00,3.323786651659904834e+00
9.170539099779050574e+00,-5.763938841562288751e+00,3.373635253931605238e+00
9.203220441282585540e+00,-5.764854066386369880e+00,3.421747560616480222e+00
9.236959599812536226e+00,-5.765783365469030919e+00,3.470716915998186547e+00
9.269946061747111443e+00,-5.766722994897192756e+00,3.500000000000000000e+00
9.303042007911647815e+00,-5.767713308020173457e+00,3.500000000000000000e+00
9.336802533368649293e+00,-5.768638472854471289e+00,3.500000000000000000e+00
9.369562526743676401e+00,-5.769593209318816029e+00,3.500000000000000000e+00
9.403136239872821989e+00,-5.770503896353914364e+00,3.500000000000000000e+00
9.437080760117305900e+00,-5.771302311921972183e+00,3.500000000000000000e+00
9.470407862343316552e+00,-5.772031613894178292e+00,3.500000000000000000e+00
9.503350181955216414e+00,-5.772746619448392735e+00,3.500000000000000000e+00
9.537253141328525530e+00,-5.773314381110933091e+00,3.500000000000000000e+00
9.571208818811651753e+00,-5.773719810961079446e+00,3.500000000000000000e+00
9.604149202029340415e+00,-5.774065176464763915e+00,3.500000000000000000e+00
9.637689871520267459e+00,-5.774282772757405091e+00,3.500000000000000000e+00
9.671467381073121317e+00,-5.774296770939997714e+00,3.500000000000000000e+00
9.704339476172556544e+00,-5.774251581357491503e+00,3.500000000000000000e+00
9.738350750843240533e+00,-5.773951928151999979e+00,3.500000000000000000e+00
9.772169643714450515e+00,-5.773436612074481111e+00,3.500000000000000000e+00
9.806224307079139280e+00,-5.772667492556537994e+00,3.500000000000000000e+00
9.839875722214786791e+00,-5.771677539705003745e+00,3.500000000000000000e+00
9.872683191977397854e+00,-5.770569116439403068e+00,3.500000000000000000e+00
9.905765966728477423e+00,-5.769263429558399103e+00,3.500000000000000000e+00
9.940874117977880786e+00,-5.767440175638563815e+00,3.500000000000000000e+00
9.974229689843548741e+00,-5.765441965621854514e+00,3.500000000000000000e+00
1.000676941620201177e+01,-5.763312661207532273e+00,3.500000000000000000e+00
1.004084204448723661e+01,-5.760756548546212663e+00,3.500000000000000000e+00
1.007555443312695509e+01,-5.757692995267325031e+00,3.500000000000000000e+00
1.010822300285532727e+01,-5.754537835925632727e+00,3.500000000000000000e+00
1.014099446481939282e+01,-5.751109682889561370e+00,3.500000000000000000e+00
1.017594599507009256e+01,-5.747011329537516033e+00,3.500000000000000000e+00
1.020940785041744370e+01,-5.742634111710419376e+00,3.500000000000000000e+00
1.024167553606964809e+01,-5.738093434191765319e+00,3.439154696588544002e+00
1.027546032150186406e+01,-5.732997578798988414e+00,3.358736974222853000e+00
1.031008499518330090e+01,-5.727230129837107775e+00,3.410591058537450149e+00
1.034242652672294938e+01,-5.722323134411368528e+00,3.355921747458150417e+00
1.037659967517646287e+01,-5.716864168061615459e+00,3.272385679551341298e+00
1.040911749379693418e+01,-5.711371191748647824e+00,3.190744751788004763e+00
1.044265922881233521e+01,-5.705470051929112607e+00,3.104181358367156474e+00
1.047654767171782098e+01,-5.699153825745503887e+00,3.014032071389673550e+00
1.050952412751849963e+01,-5.692659999905095525e+00,2.923462512448377293e+00
1.054251505053711746e+01,-5.686833587039227034e+00,2.980209338527464613e+00
1.057652758884380795e+01,-5.680647208796404612e+00,3.037655899219569466e+00
1.061008501750349176e+01,-5.674335150432268549e+00,3.093349713775159326e+00
1.064251550297434079e+01,-5.668130886164695070e+00,3.146267416189696853e+00
1.067787406245525439e+01,-5.661140670762417670e+00,3.203034136854598923e+00
1.070939994505023662e+01,-5.654703830117044916e+00,3.252874216403945695e+00
1.074352606050400638e+01,-5.647688825446477878e+00,3.305992632703500078e+00
1.077695868376320654e+01,-5.640528233531833635e+00,3.357304843106735159e+00
1.080966567611593199e+01,-5.633433155031234207e+00,3.406783364242612855e+00
1.084398404736054644e+01,-5.625760697041919833e+00,3.458009337335035127e+00
