x_m,y_m
-2.360237565962628459e+00,2.317858237414725520e-01
-2.345083918983657867e+00,2.100455312282415166e-01
-2.327968832363334073e+00,1.880417414332172521e-01
-2.310508424676126271e+00,1.677339285239557443e-01
-2.290761845130196317e+00,1.465121599807445996e-01
-2.270740471525769966e+00,1.265618003079557741e-01
-2.249512179679250323e+00,1.069455079208536663e-01
-2.227750768501817191e+00,8.789978312752655398e-02
-2.204905353931258194e+00,6.935429504217120733e-02
-2.181935514576230695e+00,5.160464749204760060e-02
-2.157523834532535822e+00,3.375423505565993548e-02
-2.133136411537986277e+00,1.672870777165566536e-02
-2.108365377822159381e+00,3.413366252435351411e-04
-2.082758187982443943e+00,-1.579922450395249145e-02
-2.057021422410303835e+00,-3.136558295970993948e-02
-2.030991799875302206e+00,-4.627482949002288681e-02
-2.004401904560864978e+00,-6.084354665644338411e-02
-1.977340816483067476e+00,-7.516225851138613745e-02
-1.950304280777717114e+00,-8.871071349141668172e-02
-1.923021667320833572e+00,-1.018489657494222878e-01
-1.895146900808204693e+00,-1.146444876395821821e-01
-1.867462063912441739e+00,-1.268695044119707571e-01
-1.839116208968539334e+00,-1.387315746712777798e-01
-1.810700999225239416e+00,-1.492689732497312072e-01
-1.780701465105073433e+00,-1.566112131604172897e-01
-1.750593429558880088e+00,-1.625501232556136322e-01
-1.720627634111222548e+00,-1.669346345335694926e-01
-1.689216122379562535e+00,-1.706705038052512835e-01
-1.659137624123220300e+00,-1.726201576691278050e-01
-1.627495079100901965e+00,-1.739232248415427395e-01
-1.597343957102458134e+00,-1.736775156809330090e-01
-1.565293213189823840e+00,-1.729515885711916667e-01
-1.534981853604906021e+00,-1.709498094560171488e-01
-1.504210089616151658e+00,-1.680303665416270908e-01
-1.472757469516048134e+00,-1.645593758233285520e-01
-1.442307250724416567e+00,-1.601334172435930070e-01
-1.411985554192274117e+00,-1.550170920217212867e-01
-1.380722625695984362e+00,-1.494953323815940982e-01
-1.350769061884017574e+00,-1.432882174823036925e-01
-1.320917229233476764e+00,-1.365910530068345508e-01
-1.290383804667265544e+00,-1.295835748246146890e-01
-1.260577380250949453e+00,-1.222559531594278881e-01
-1.231252095642860755e+00,-1.146121225962379309e-01
-1.201785909698298127e+00,-1.067704003439353122e-01
-1.171737343424355871e+00,-9.894416055269289467e-02
-1.143246871418751587e+00,-9.096747642269398249e-02
-1.113238549045028059e+00,-8.308633431070400199e-02
-1.084482469898088164e+00,-7.532976876923691556e-02
-1.055806259295544614e+00,-6.770251536096305589e-02
-1.027331273689428448e+00,-6.027811082014528088e-02
-9.975228421756802133e-01,-5.321515785987290803e-02
-9.690849807407039274e-01,-4.652775940966247248e-02
-9.393436335752516353e-01,-4.032119085473223619e-02
-9.112160090977706739e-01,-3.465326773083232670e-02
-8.819641182747959274e-01,-2.949526365126114991e-02
-8.525410425996635677e-01,-2.411614260165539925e-02
-8.239729275033347289e-01,-1.929685349148962947e-02
-7.951583983943480982e-01,-1.504656501162021653e-02
-7.657027565131557800e-01,-1.047138641381101243e-02
-7.350581055354066251e-01,-6.430259930192361306e-03
-7.059000361764207199e-01,-3.183003728609523630e-03
-6.769290391893727499e-01,-5.134319505450402055e-04
-6.461438399146591793e-01,2.468386112457532366e-03
-6.164667837406988538e-01,4.751899492980382611e-03
-5.853030659519414813e-01,7.402692132822796811e-03
-5.564005757047543188e-01,9.314484650030763202e-03
-5.247779294718448728e-01,1.098124145799578288e-02
-4.937552784676858542e-01,1.280725023016099362e-02
-4.635780077484910611e-01,1.406109377698100404e-02
-4.331134377178330608e-01,1.675009994505222144e-02
-4.015504967451739016e-01,1.934685085385273728e-02
-3.701005048287810961e-01,2.350256746319279166e-02
-3.394180651474325572e-01,2.762566950002803834e-02
-3.086089625366582045e-01,3.187790237008314431e-02
-2.771668828545397201e-01,3.628191073791031673e-02
-2.453542570870310413e-01,4.075760190677696349e-02
-2.136639860334972607e-01,4.522101289282948189e-02
-1.822371699522125632e-01,4.967575635374044118e-02
-1.508121939150857127e-01,5.416952372930899928e-02
-1.191853240386085561e-01,5.872583836962708137e-02
-8.667952060389329250e-02,6.338987471471435597e-02
-5.379248301819761213e-02,6.801670450092528464e-02
-2.152158241089719218e-02,7.248964394209511664e-02
1.031776801315618247e-02,7.688715485282476836e-02
4.249173080216247372e-02,8.133145542050651544e-02
7.592728158759312618e-02,8.585380257666536119e-02
1.093570835817051640e-01,9.021998826582289244e-02
1.419841281570763392e-01,9.437042796601446959e-02
1.752089767021843825e-01,9.852562582593982210e-02
2.094006958581058897e-01,1.026023783794755007e-01
2.426762854749466569e-01,1.064081101775840588e-01
2.765082999664982277e-01,1.101363737534605536e-01
3.116866308339849012e-01,1.137444299076473542e-01
3.447319883642720462e-01,1.169334465017966285e-01
3.791702667037373797e-01,1.201145952172818221e-01
4.154141336733702672e-01,1.231039539160533880e-01
4.491336872697566651e-01,1.255991748487388371e-01
4.843497477249985583e-01,1.280013925001957653e-01
5.213551507152875963e-01,1.300692465985884838e-01
5.556079320044109426e-01,1.316742924695078198e-01
5.919093927383930476e-01,1.330329209958234782e-01
6.291898911696287566e-01,1.339923812007616510e-01
6.653935605992397084e-01,1.343689073941448930e-01
7.020060831751718800e-01,1.343970836679029834e-01
7.392233963550540743e-01,1.338990842196073616e-01
7.766833791920463304e-01,1.328585064282099826e-01
8.135973957236448673e-01,1.312984433268198359e-01
8.525026540503585215e-01,1.290552831991598481e-01
8.875916334088660431e-01,1.265193997506981749e-01
9.263580917221871935e-01,1.231832957525957339e-01
9.625078571573992825e-01,1.195360776639498579e-01
9.985293814730086259e-01,1.154606816939738323e-01
1.036490403977130326e+00,1.106437923935884027e-01
1.070453996193107660e+00,1.059109564333604869e-01
1.107841507141155146e+00,1.003117942287128361e-01
1.144098386410823398e+00,9.432446230819835353e-02
1.178735302550838249e+00,8.823425896615649799e-02
1.214058300874696794e+00,8.170516942444239206e-02
1.248509003533723405e+00,7.495759600572593495e-02
1.283173151792080358e+00,6.790404872036637229e-02
1.318029293075641872e+00,6.044371152451222251e-02
1.351593086854843140e+00,5.298082442109541823e-02
1.386475989828353628e+00,4.494724495635199490e-02
1.419867906803850444e+00,3.693315668866598012e-02
1.451749665041205173e+00,2.916679776709185656e-02
1.485748312675698068e+00,2.074282721073500424e-02
1.519272648590424879e+00,1.210888612084981553e-02
1.550687287983663509e+00,3.925977899551458261e-03
1.582781464829043916e+00,-4.499941538335938684e-03
1.615015885110431260e+00,-1.307160259136191938e-02
1.646993832036990568e+00,-2.167967119070723925e-02
1.678805524328018883e+00,-3.032398950679288108e-02
1.710447315554387115e+00,-3.899421374006240004e-02
1.741368099575941075e+00,-4.749424839862104175e-02
1.771894427946881345e+00,-5.584868713994278755e-02
1.802832242808712238e+00,-6.428565503210664778e-02
1.833744479800063054e+00,-7.271270641858934569e-02
1.864106339617650487e+00,-8.095218723702657382e-02
1.893794297690432282e+00,-8.891399678672623486e-02
1.924128239749939295e+00,-9.692874810439328082e-02
1.955042887635313420e+00,-1.050764746102708092e-01
1.984341799473888113e+00,-1.127028443974193439e-01
2.013551999443603080e+00,-1.201230466095777882e-01
2.044466785288270749e+00,-1.278582932859173571e-01
2.073739928669386945e+00,-1.351270487595941372e-01
2.102690838004063867e+00,-1.420742224346271398e-01
2.132444111532393105e+00,-1.490761271642049302e-01
2.161253899761153452e+00,-1.556557722123722010e-01
2.190872548111550522e+00,-1.622287001126044292e-01
2.220361934012716087e+00,-1.686220766668473647e-01
2.249216137600609677e+00,-1.746553252975984183e-01
2.279534245619139643e+00,-1.808473103112187563e-01
2.307653431057042681e+00,-1.863922168401966895e-01
2.336413269152993522e+00,-1.917726594674578067e-01
2.367488626810160479e+00,-1.974417748060800504e-01
2.397217705292345347e+00,-2.027737738868198858e-01
2.425974421282588889e+00,-2.077124439843786585e-01
2.457106540267352202e+00,-2.128758154647243384e-01
2.486490627752414362e+00,-2.176757427424789171e-01
2.516599763472373130e+00,-2.223470498449372501e-01
2.547740504412633111e+00,-2.271415964387641373e-01
2.576755598154074178e+00,-2.314179726209520949e-01
2.608249833646601790e+00,-2.359286887757156004e-01
2.638814419383733068e+00,-2.402477308128871392e-01
2.668954927986213477e+00,-2.443675119602106705e-01
2.699899275148684108e+00,-2.484663648779558698e-01
2.731237222615955584e+00,-2.525701097306913279e-01
2.761587815794191769e+00,-2.564423979551902488e-01
2.792731634477271463e+00,-2.603052248222140763e-01
2.824243958627772333e+00,-2.641654454242632899e-01
2.855319094449751738e+00,-2.686937580362157019e-01
2.885762049401304541e+00,-2.728821932031056385e-01
2.916707167044433113e+00,-2.768652694622588673e-01
2.948548123501764540e+00,-2.807528744123220510e-01
2.980514849384483522e+00,-2.845305427320518610e-01
3.010923753401756109e+00,-2.879273640939641332e-01
3.042160268862987849e+00,-2.911657808426944549e-01
3.074189022590055664e+00,-2.943491987287654155e-01
3.105782084794338704e+00,-2.973526574951259049e-01
3.137677209192144545e+00,-3.002480917814916439e-01
3.169774484691111116e+00,-3.030672152944826614e-01
3.201203121892572057e+00,-3.056974146783646984e-01
3.232619562455624873e+00,-3.081718088822706925e-01
3.264509828471545028e+00,-3.105749474480412609e-01
3.296664692123169704e+00,-3.129250842155973378e-01
3.328952637695303363e+00,-3.152335389339899208e-01
3.360975591081463598e+00,-3.174599951292190747e-01
3.392675869688405399e+00,-3.203423180258647696e-01
3.424672632526648108e+00,-3.230253407703533863e-01
3.457031286612785248e+00,-3.255600085883810224e-01
3.489448279579185908e+00,-3.279476764330120919e-01
3.521847975997844937e+00,-3.301918777353167189e-01
3.554260366871215826e+00,-3.323070645750518803e-01
3.586613501206999732e+00,-3.342972189474162081e-01
3.618739731865430187e+00,-3.361424499937233357e-01
3.650972568250380856e+00,-3.378796124204696549e-01
3.683522594969318220e+00,-3.395657600212385607e-01
3.716316217183253112e+00,-3.412306970125690286e-01
3.749350815109735002e+00,-3.429082095157204857e-01
3.782478774031167390e+00,-3.446152408188400962e-01
3.814588653985393929e+00,-3.462013940298723225e-01
3.847052470230624355e+00,-3.477729742746273889e-01
3.880950318621312789e+00,-3.495806129148026353e-01
3.913835538788952295e+00,-3.513726571119153430e-01
3.946576878907525288e+00,-3.531894799547750097e-01
3.979408750142018558e+00,-3.550898292579704463e-01
4.011842629815307149e+00,-3.569966190356929636e-01
4.046567589879800586e+00,-3.593346967343294396e-01
4.079660745330056848e+00,-3.617191041628901593e-01
4.111463189202601676e+00,-3.639681432522274274e-01
4.146556455660221019e+00,-3.668716214996023961e-01
4.179078889324763679e+00,-3.696791218278825397e-01
4.212362797749171328e+00,-3.727342672885881614e-01
4.246332133596748548e+00,-3.761565217205412592e-01
4.279524862998352219e+00,-3.797325710298629087e-01
4.312301679034272972e+00,-3.834538164147646144e-01
4.347037626845384750e+00,-3.877904318273004414e-01
4.380809518496679544e+00,-3.923605133139834167e-01
4.414297049798900474e+00,-3.972078630081366524e-01
4.448096433285684270e+00,-4.024584761058520588e-01
4.481664859104993681e+00,-4.080518078877488075e-01
4.515331809253922302e+00,-4.130904337515612368e-01
4.549336149982071476e+00,-4.184385665457074355e-01
4.583235374537935058e+00,-4.240062946223853158e-01
4.618423591777748527e+00,-4.301639178422668741e-01
4.652164776440605998e+00,-4.363591785170760073e-01
4.685813758949088914e+00,-4.427856097518867440e-01
4.721244634905661819e+00,-4.499620759237818457e-01
4.755160033979356271e+00,-4.571950520832961384e-01
4.789198083533628747e+00,-4.647741385800367442e-01
4.824434766889636350e+00,-4.730570839061658539e-01
4.858465992271498557e+00,-4.814758653670475619e-01
4.892697402414995622e+00,-4.903281531951195760e-01
4.928063356496839909e+00,-4.999622651460125522e-01
4.963146778991808894e+00,-5.100772963943154270e-01
4.997192994139787459e+00,-5.203903050287304044e-01
5.031869401235956829e+00,-5.313769460893378316e-01
5.067414307295587506e+00,-5.432485926818648725e-01
5.102394255388393418e+00,-5.546166911125111065e-01
5.136402635592874688e+00,-5.660395968770898234e-01
5.172140800791142468e+00,-5.784771783357685049e-01
5.208348449021817039e+00,-5.917130875441760640e-01
5.242885720562869167e+00,-6.048139745525806799e-01
5.278567541872773994e+00,-6.189450591244429756e-01
5.313461054252117677e+00,-6.333052838060901912e-01
5.350961704104860495e+00,-6.495478390339529673e-01
5.384972679840068999e+00,-6.648736086747115692e-01
5.420663869548794978e+00,-6.816896298748327254e-01
5.456952099977039339e+00,-6.995841719658231206e-01
5.492291295473470392e+00,-7.179160661644836683e-01
5.528049268089790580e+00,-7.372855562908076088e-01
5.563209499644959699e+00,-7.573175704563634980e-01
5.600203333475276324e+00,-7.794675877106755912e-01
5.633423793859901885e+00,-8.004070111790064779e-01
5.671047494347359219e+00,-8.254487695685118753e-01
5.703726997469386717e+00,-8.483799636778426301e-01
5.739719475005935045e+00,-8.749622981436879776e-01
5.774469588017409727e+00,-9.022884811595951460e-01
5.807377981520096988e+00,-9.296428712018485196e-01
5.842008175078721166e+00,-9.601919588849389120e-01
5.874412973548402306e+00,-9.907158001172247097e-01
5.907070247471492230e+00,-1.023404912415536439e+00
5.938983448125452647e+00,-1.057598052056851534e+00
5.967363646609642913e+00,-1.090192903414525016e+00
5.998633199514167735e+00,-1.128675724579511375e+00
6.026703937295640578e+00,-1.165880198699129622e+00
6.054596252932201494e+00,-1.206019798930667353e+00
6.078878049998736266e+00,-1.243589733305150880e+00
6.104518647421402378e+00,-1.286987028542618372e+00
6.126708370390866243e+00,-1.327928869364485287e+00
6.148005563812248830e+00,-1.370953183704029188e+00
6.167111227369463045e+00,-1.413442403729458841e+00
6.186070816440604858e+00,-1.460508546936204244e+00
6.201391974449233402e+00,-1.502744762443970705e+00
6.215703157776498955e+00,-1.547562884375093262e+00
6.228836173229137962e+00,-1.593932221118799397e+00
6.239637324343766167e+00,-1.637894423820803080e+00
6.248917783739346810e+00,-1.682050034474829925e+00
6.257231216351939906e+00,-1.729589157545207145e+00
6.263304513432668585e+00,-1.771505068682017514e+00
6.267541250692144850e+00,-1.816430052918722726e+00
6.270623327194917884e+00,-1.859868439942947704e+00
6.272613811911377901e+00,-1.904645888439075563e+00
6.273506983974788120e+00,-1.946996971235560592e+00
6.273341172964331136e+00,-1.990883765752104573e+00
6.272252805447008583e+00,-2.033408371699711115e+00
6.270298897346840761e+00,-2.074582184920284345e+00
6.267136850221002753e+00,-2.118994705258303135e+00
6.263257967002068050e+00,-2.160310804616169200e+00
6.258304277324603149e+00,-2.202502026844051386e+00
6.252061590634916399e+00,-2.246427691634603541e+00
6.244999308294639562e+00,-2.288856292262535064e+00
6.236937853466677950e+00,-2.330670862412145272e+00
6.226503877728937653e+00,-2.374698858914775279e+00
6.215653148804476835e+00,-2.415952022885698991e+00
6.203181747327938034e+00,-2.459281390552536362e+00
6.189166676694220826e+00,-2.501232708221321932e+00
6.173664146405895004e+00,-2.544280812884994525e+00
6.156610885906790287e+00,-2.587833937460521483e+00
6.138618667548649377e+00,-2.630311866087719608e+00
6.118550960783704085e+00,-2.674084537728435684e+00
6.097139170797200691e+00,-2.716945043970263374e+00
6.072954689639598946e+00,-2.761262230113379790e+00
6.046694295712080169e+00,-2.805346526498497362e+00
6.020572757131056107e+00,-2.845721536478485358e+00
5.989562935338982541e+00,-2.889031521185792872e+00
5.954821217610483330e+00,-2.932908020927543991e+00
5.918665645448711210e+00,-2.974311969523325772e+00
5.880630706232616411e+00,-3.013501834139659774e+00
5.837552086292701503e+00,-3.053030991161557850e+00
5.792420213581110922e+00,-3.089992955507577133e+00
5.741635975541160342e+00,-3.126330015531361362e+00
5.691618183211986093e+00,-3.157749071759514248e+00
5.641303894360776283e+00,-3.185721499342568208e+00
5.590919811753553681e+00,-3.210225789772823024e+00
5.541031024163806329e+00,-3.231434372206359651e+00
5.491046847549149845e+00,-3.250154621541421651e+00
5.442303290655942760e+00,-3.266044347028213224e+00
5.391711433822202970e+00,-3.280213439367075434e+00
5.345605374648171981e+00,-3.291518192209362592e+00
5.297765781610427993e+00,-3.301399546625061632e+00
5.255412508013238337e+00,-3.309101085839663448e+00
5.210377107808277231e+00,-3.315736722988519958e+00
5.165211828388114768e+00,-3.320995670501106556e+00
5.123684358343751022e+00,-3.325029887976343801e+00
5.082486124673319949e+00,-3.327943500254241460e+00
5.041250728565367822e+00,-3.329945795480310888e+00
5.000473203926275367e+00,-3.330923686294882557e+00
4.962034174767725681e+00,-3.331165171018840798e+00
4.921442383668453324e+00,-3.330439520313096313e+00
4.884583181263612239e+00,-3.329131750015870139e+00
4.846398097218061807e+00,-3.327970336121028438e+00
4.809413405259062912e+00,-3.326292035475351128e+00
4.771985833418012746e+00,-3.324076552829523301e+00
4.736677659386216099e+00,-3.321530250233188486e+00
4.700339770542367290e+00,-3.318454468212640673e+00
4.666357759731402766e+00,-3.315172636603317624e+00
4.630937216574785076e+00,-3.311362694685893171e+00
4.595836791256834530e+00,-3.307070236378211625e+00
4.562883025148557259e+00,-3.302694524169972112e+00
4.529246247475429143e+00,-3.297869021841107973e+00
4.495188845937460265e+00,-3.292561096818485300e+00
4.463124453164230232e+00,-3.287153391375054134e+00
4.431514203858713863e+00,-3.281518570601546614e+00
4.399069750435135262e+00,-3.277134488105499344e+00
4.366856745236357362e+00,-3.272436340306378089e+00
4.335197678657450204e+00,-3.267492821199188491e+00
4.304659073554474524e+00,-3.263379998151670236e+00
4.274165735501048502e+00,-3.259228940706464073e+00
4.243321120298536364e+00,-3.254964072336836711e+00
4.213052199720771718e+00,-3.250730621514483332e+00
4.183675232391639298e+00,-3.246621668775117708e+00
4.154172570724340652e+00,-3.242534263510950865e+00
4.124036623191457807e+00,-3.238386521430627329e+00
4.093167938370141812e+00,-3.234133926074874044e+00
4.062768649464078230e+00,-3.229901052158391295e+00
4.034605659888491402e+00,-3.226780002236516065e+00
4.003916217886017925e+00,-3.223303368618977593e+00
3.972817459727437495e+00,-3.219606567916367901e+00
3.942933527678808225e+00,-3.215904698827992458e+00
3.913140923004661875e+00,-3.212158659703723274e+00
3.882246420551361599e+00,-3.208197821216657086e+00
3.852997392427285561e+00,-3.204334309899063093e+00
3.821982123438482315e+00,-3.200274220237058653e+00
3.792059698872074502e+00,-3.196223594140222168e+00
3.761982407879332690e+00,-3.192177810148139727e+00
3.729937920098720383e+00,-3.187880576637456276e+00
3.700198983832753363e+00,-3.183716943702648905e+00
3.670935748744229343e+00,-3.179650832794470361e+00
3.639747540344690613e+00,-3.175491327916835971e+00
3.608027973076554318e+00,-3.171222038346485750e+00
3.578815223948437207e+00,-3.167176072082566574e+00
3.546650062135521697e+00,-3.162996327675585029e+00
3.515961324131503307e+00,-3.158871972532947492e+00
3.486187440684872740e+00,-3.154933982459682706e+00
3.453777825469433793e+00,-3.150885737065223680e+00
3.423674459175943596e+00,-3.147000145771816637e+00
3.393237292870520783e+00,-3.143261350944929422e+00
3.361084109348112747e+00,-3.139508358502467900e+00
3.329289582029427486e+00,-3.135817879000077468e+00
3.298120649563672568e+00,-3.132251762314512966e+00
3.267234488369473944e+00,-3.128845353878372038e+00
3.235752632787058047e+00,-3.125558205981429971e+00
3.203740141136283359e+00,-3.122367607195984718e+00
3.171541504722423355e+00,-3.119270675732731313e+00
3.140184433657768892e+00,-3.116349760739925312e+00
3.108856661502313656e+00,-3.113628806509056712e+00
3.076625738932928122e+00,-3.111043334032465246e+00
3.044332811923248006e+00,-3.108598597809400399e+00
3.012374588621138827e+00,-3.106340298897419139e+00
2.980407448946246429e+00,-3.104282985116425753e+00
2.948259097567430764e+00,-3.102423832655315739e+00
2.916009320838646612e+00,-3.100768481241119812e+00
2.883686539876532784e+00,-3.099326332813788998e+00
2.851107162770539549e+00,-3.098092178223323945e+00
2.818346465622402430e+00,-3.096135043250167307e+00
2.785624797095218597e+00,-3.094226664870093124e+00
2.753079336173924752e+00,-3.092386942385615622e+00
2.720597853282524348e+00,-3.090631995984036706e+00
2.687474084281663789e+00,-3.088912716728107188e+00
2.654038362353666969e+00,-3.087207749546455382e+00
2.620822105970967986e+00,-3.085543373647686938e+00
2.588456758927633050e+00,-3.084009325300476334e+00
2.555454143587284843e+00,-3.082548921928452756e+00
2.521992452478001745e+00,-3.081119707511481565e+00
2.488642511157587389e+00,-3.079753174906960655e+00
2.455390999817280928e+00,-3.078466469596595090e+00
2.421635998534559242e+00,-3.076283919459607219e+00
2.388028002864125643e+00,-3.073981991568192740e+00
2.354600581039268725e+00,-3.071591352516160445e+00
2.320913084923799552e+00,-3.069061507973560587e+00
2.288445086608176027e+00,-3.066547026592327363e+00
2.255443546208523387e+00,-3.063955373245210723e+00
2.221944561432528165e+00,-3.061224067763570478e+00
2.188743083725124272e+00,-3.058421336791468104e+00
2.155469065644212812e+00,-3.055523247366088935e+00
2.122155110813439549e+00,-3.052526097340255262e+00
2.089248693391980716e+00,-3.049478917898950758e+00
2.057029463333891250e+00,-3.046462257583751665e+00
2.024180272475703202e+00,-3.043352794979925502e+00
1.991055369741477454e+00,-3.040139335788994757e+00
1.958045197601261833e+00,-3.036855682218831731e+00
1.925347420489597727e+00,-3.033540496783952545e+00
1.892414502499305540e+00,-3.030143751542490715e+00
1.859665933088475498e+00,-3.026693107093342050e+00
1.827916619094156703e+00,-3.023333613171312440e+00
1.795182510011763766e+00,-3.019862386358238560e+00
1.761795077980209401e+00,-3.016226268642395070e+00
1.729105606097150583e+00,-3.012585414212088697e+00
1.697240278119180656e+00,-3.009013035896240140e+00
1.665614774269328136e+00,-3.005494788521265725e+00
1.632883359732059780e+00,-3.001838634266711381e+00
1.599907195524263193e+00,-2.998079853570240871e+00
1.567248894567484285e+00,-2.994290721886126327e+00
1.535353136944990649e+00,-2.990564566070859520e+00
1.503660829300717428e+00,-2.986883792380699454e+00
1.471077547768376625e+00,-2.983086091726217415e+00
1.438492603190609342e+00,-2.979231290039110025e+00
1.406523904679828796e+00,-2.975425381076108433e+00
1.374857945210997467e+00,-2.971667014871398393e+00
1.343329920130605482e+00,-2.967951738716012589e+00
1.311382634309683493e+00,-2.964206105402834801e+00
1.278878323698594555e+00,-2.960373649959243458e+00
1.246528669267851441e+00,-2.956517777651861856e+00
1.214660205158448747e+00,-2.952707024868662877e+00
1.183129722498345915e+00,-2.948955830878409401e+00
1.151819849438762811e+00,-2.945269348063417780e+00
1.119999822411449797e+00,-2.941557745289835601e+00
1.087397007967088713e+00,-2.937731431827584228e+00
1.055691624635575199e+00,-2.933984981503522604e+00
1.024966520185138563e+00,-2.930415634417182780e+00
9.933880355489428382e-01,-2.926811494457246088e+00
9.613135417278396710e-01,-2.923152217505139649e+00
9.295872349329050710e-01,-2.919537105236791774e+00
8.980542237570984243e-01,-2.915969515253827193e+00
8.665914801146360480e-01,-2.912445043589668270e+00
8.350043176673460632e-01,-2.908939529165659899e+00
8.035284640013351520e-01,-2.905475746912483892e+00
7.722806398273771578e-01,-2.902083224982142440e+00
7.408448264616309675e-01,-2.898718249947995318e+00
7.095740944813108131e-01,-2.895411689107094677e+00
6.786256874205668366e-01,-2.892207539033105235e+00
6.467765161926372075e-01,-2.888958489781185079e+00
6.150164110779805515e-01,-2.885720460712111191e+00
5.840434983819920989e-01,-2.882612430313679308e+00
5.530654831246796244e-01,-2.879579580962904561e+00
5.220603187828520841e-01,-2.876616642105799038e+00
4.911189436958818821e-01,-2.873733317771886675e+00
4.602784750128839919e-01,-2.870942527463125060e+00
4.286678897979802061e-01,-2.868145549250511461e+00
3.972488763060061379e-01,-2.865390359752627347e+00
3.666462250435941206e-01,-2.862786969909793200e+00
3.357059757426854585e-01,-2.860246510312697055e+00
3.050461222739596634e-01,-2.858578267179558097e+00
2.739774136053107489e-01,-2.856819665749183557e+00
2.422174557016832097e-01,-2.854892786391618920e+00
2.116434454384134578e-01,-2.853738980598042208e+00
1.808929958902413537e-01,-2.852385875140439175e+00
1.503728608322593141e-01,-2.850858470864566119e+00
1.196938271118375280e-01,-2.849169464090496540e+00
8.779832878830634568e-02,-2.847187116778169269e+00
5.858118117109004791e-02,-2.845215004242484191e+00
2.799613951001894349e-02,-2.843877775269759933e+00
-4.038919264542455839e-03,-2.842127840587890475e+00
-3.506187433220750438e-02,-2.840090803869752101e+00
-6.394815083765000019e-02,-2.838745253660749146e+00
-9.577271454174510201e-02,-2.836923074895461028e+00
-1.252199584396801180e-01,-2.834805623269350150e+00
-1.553772739701808070e-01,-2.832438355812511688e+00
-1.868418430191607638e-01,-2.829685697712935433e+00
-2.167650131845977046e-01,-2.826706633293762927e+00
-2.468807904044323376e-01,-2.824288347518764564e+00
-2.785880703622893861e-01,-2.821438573542631278e+00
-3.075856997076992227e-01,-2.818281342652353416e+00
-3.382612001322320427e-01,-2.814898037732233682e+00
-3.688736024050381923e-01,-2.811177580683433597e+00
-3.979257027883390530e-01,-2.807325539696854388e+00
-4.296391318257237746e-01,-2.803259670884032051e+00
-4.596201436601928814e-01,-2.798995592914401254e+00
-4.898958523894711425e-01,-2.794638354032085381e+00
-5.201357584570299730e-01,-2.790200459134111632e+00
-5.505346534026865912e-01,-2.785723522494425453e+00
-5.805981907876653914e-01,-2.781228615990489761e+00
-6.115283679276558582e-01,-2.776796708748065168e+00
-6.426112083602559810e-01,-2.772341620720082389e+00
-6.716627725072297217e-01,-2.767955843340176969e+00
-7.023361489068209451e-01,-2.763821435315224839e+00
-7.340906779811194882e-01,-2.759820036188503689e+00
-7.631253710012215752e-01,-2.755880745326598102e+00
-7.948874750985842619e-01,-2.752367661535319865e+00
-8.246697493119909961e-01,-2.748930815833676711e+00
-8.546737583501065050e-01,-2.745900750376924382e+00
-8.864208786080913782e-01,-2.743313866816215363e+00
-9.165452278085267634e-01,-2.740886317611602507e+00
-9.469455940961726270e-01,-2.738983860224476263e+00
-9.782413103143463573e-01,-2.737510205319052758e+00
-1.007617940716310168e+00,-2.736380966842946627e+00
-1.038584837857256638e+00,-2.735965757882991234e+00
-1.069952650796427651e+00,-2.736040655972023838e+00
-1.099296277441792036e+00,-2.736492487478465740e+00
-1.129834657388428809e+00,-2.737743567475071416e+00
-1.160077996540474610e+00,-2.739606353093176239e+00
-1.191521213179102645e+00,-2.742245676584977865e+00
-1.220621060889639953e+00,-2.745257543791052690e+00
-1.250952691355161184e+00,-2.748324745534214575e+00
-1.279929192459770881e+00,-2.751822886156202408e+00
-1.310881287870770295e+00,-2.756318245781645970e+00
-1.340994472969835094e+00,-2.760310533062567906e+00
-1.371269341723788671e+00,-2.764854938444076371e+00
-1.399713124674826892e+00,-2.770401416913884862e+00
-1.430331796820569101e+00,-2.776833391313110688e+00
-1.459340356796899663e+00,-2.783276201088822788e+00
-1.488291901727303301e+00,-2.790279203345454651e+00
-1.517805177096887004e+00,-2.797698673203430353e+00
-1.546986707938311500e+00,-2.805222950709677310e+00
-1.576467257708923153e+00,-2.813013034790766476e+00
-1.604785802756217405e+00,-2.820593640005064184e+00
-1.634302675066432897e+00,-2.828468347889726786e+00
-1.663189790528914580e+00,-2.836818172584834929e+00
-1.692126830213828592e+00,-2.845086901539574331e+00
-1.721598052695468617e+00,-2.853239957894445844e+00
-1.749217422788496012e+00,-2.860857463945488899e+00
-1.778372022232242999e+00,-2.868732253574063140e+00
-1.808228022052118078e+00,-2.877109838485808702e+00
-1.836751266285645778e+00,-2.884560590790128387e+00
-1.865380168691886498e+00,-2.891640588707510062e+00
-1.895150117829720315e+00,-2.898627774627632991e+00
-1.924682697365646789e+00,-2.905095666416525724e+00
-1.954204188140618248e+00,-2.912024559944203617e+00
-1.983509708562348983e+00,-2.918342642012041743e+00
-2.012944258888455629e+00,-2.924387085408656883e+00
-2.043718469050921804e+00,-2.930373249733005725e+00
-2.073073914443525734e+00,-2.935583814962483995e+00
-2.103252376262528589e+00,-2.940784066924291729e+00
-2.133386442841247455e+00,-2.945806527758731530e+00
-2.164638270338673287e+00,-2.950958332514539428e+00
