x_m,y_m,vx_mps
-5.481882693987294175e+01,2.490563365905692805e+01,6.000000000000000000e+00
-5.498414514821637056e+01,2.526710880958930971e+01,6.000000000000000000e+00
-5.514945562324350448e+01,2.562868635183227184e+01,6.000000000000000000e+00
-5.531481617115315430e+01,2.599033649320799810e+01,6.000000000000000000e+00
-5.548028472412649137e+01,2.635202968051988393e+01,6.000000000000000000e+00
-5.564591941812773968e+01,2.671373616846793908e+01,6.000000000000000000e+00
-5.581177812675813499e+01,2.707542621816701001e+01,6.000000000000000000e+00
-5.597791287527412152e+01,2.743705666073134353e+01,6.000000000000000000e+00
-5.614430466629274008e+01,2.779847737181545497e+01,6.000000000000000000e+00
-5.631076213177570366e+01,2.815956802597771613e+01,6.000000000000000000e+00
-5.647706940580198420e+01,2.852036196444224103e+01,6.000000000000000000e+00
-5.664303788211189783e+01,2.888095212152972380e+01,6.000000000000000000e+00
-5.680847949157097077e+01,2.924143157692636663e+01,6.000000000000000000e+00
-5.697320679823173606e+01,2.960189339212760018e+01,6.000000000000000000e+00
-5.713709605055520768e+01,2.996257020240774693e+01,6.000000000000000000e+00
-5.730050261454123017e+01,3.032426418779962418e+01,6.000000000000000000e+00
-5.746466659785254194e+01,3.068742871652500526e+01,6.000000000000000000e+00
-5.763079472763481448e+01,3.105174101012512367e+01,6.000000000000000000e+00
-5.780002238257866765e+01,3.141667966492672903e+01,6.000000000000000000e+00
-5.797349968830814504e+01,3.178171494021737331e+01,6.000000000000000000e+00
-5.815239090090646812e+01,3.214630729335125636e+01,6.000000000000000000e+00
-5.833795513398037968e+01,3.251006140940995692e+01,6.000000000000000000e+00
-5.853182754050965286e+01,3.287270349890775378e+01,6.000000000000000000e+00
-5.873599822476541732e+01,3.323312588504118281e+01,6.000000000000000000e+00
-5.895225817887717312e+01,3.358950018981141739e+01,6.000000000000000000e+00
-5.918012644401407130e+01,3.393702988356377404e+01,6.000000000000000000e+00
-5.941316031430762479e+01,3.427166548142340474e+01,6.000000000000000000e+00
-5.964334534266878052e+01,3.459525543842939754e+01,6.000000000000000000e+00
-5.986647060050552227e+01,3.491454882626003098e+01,6.000000000000000000e+00
-6.008394782144456059e+01,3.523748291185982140e+01,6.000000000000000000e+00
-6.030008048907898655e+01,3.556651008061412256e+01,6.000000000000000000e+00
-6.051708650874327589e+01,3.590021968257048002e+01,6.000000000000000000e+00
-6.073705778506901964e+01,3.623686875520937178e+01,6.000000000000000000e+00
-6.096216639507684221e+01,3.657468338668392249e+01,6.000000000000000000e+00
-6.119445757963986665e+01,3.691156294109201497e+01,6.000000000000000000e+00
